,name,rcode,code,total_amt,deliver_amt,area,technical,funds,message,trade,basic,total_num,point_num,dt
3078,网达软件,603189.SS,603189,4206240000,1051560000,计算机应用,7.6,5.8,5.5,4.5,4.4,27.8,73,2018/4/9
3079,汇金通,603577.SS,603577,2947336800,737086800,通用设备,8.9,3.6,5.5,3.4,5.2,26.6,73,2018/4/9
3080,神力股份,603819.SS,603819,2666400000,666600000,电气设备,8.7,6.3,5,3.1,4.5,27.6,73,2018/4/9
3081,睿能科技,603933.SS,603933,4660191300,1165161300,计算机应用,7.6,5.6,6.1,4.5,5.9,29.7,73,2018/4/9
3082,浙江仙通,603239.SS,603239,5996448000,1499112000,汽车零部件,6,5.7,5.5,3.2,6.1,26.5,73,2018/4/9
3083,铜峰电子,600237.SS,600237,3651471100,3651471100,半导体及元件,2.6,3,6.2,8,5.3,25.1,73,2018/4/9
3084,澳柯玛,600336.SS,600336,4598379400,4026026200,白色家电,6.6,4,5.5,6.2,5.6,27.9,73,2018/4/9
3085,泰禾光电,603656.SS,603656,3479575700,869893920,专用设备,9,6.4,6.2,3.5,5,30.1,73,2018/4/9
3086,中国银河,601881.SS,601881,1.25E+11,7392000000,证券,7.3,4.7,6,3.1,5.3,26.4,73,2018/4/9
3087,天马科技,603668.SS,603668,4122552000,1030638000,农产品加工,7.7,4.8,5.5,4.5,5.3,27.8,73,2018/4/9
3088,包钢股份,600010.SS,600010,1.22E+11,58843686000,钢铁,5.6,5.1,5.8,4.7,5.5,26.7,73,2018/4/9
3089,北巴传媒,600386.SS,600386,5366592000,5366592000,传媒,4.6,5.9,6.3,6.2,5.2,28.2,73,2018/4/9
3090,亚星锚链,601890.SS,601890,8519472000,8519472000,国防军工,8.1,5.8,5,8.5,4.5,31.9,73,2018/4/9
3091,至纯科技,603690.SS,603690,3185456000,787280000,专用设备,8.2,5.9,5.5,3.5,6,29.1,73,2018/4/9
3092,威帝股份,603023.SS,603023,3726000000,1314625950,汽车零部件,3.8,6.1,5.5,3.2,4.1,22.7,73,2018/4/9
3093,蓝科高新,601798.SS,601798,3832449800,3832449800,专用设备,6.2,5.9,7.7,7,5.1,31.9,73,2018/4/9
3094,金徽酒,603919.SS,603919,7658560000,2437241000,饮料制造,4.1,4.4,5,3.3,5.4,22.2,73,2018/4/9
3095,金钼股份,601958.SS,601958,28039192000,28039192000,有色冶炼加工,4.9,5.5,5.5,6.7,4.1,26.7,73,2018/4/9
3096,东方电缆,603606.SS,603606,3653897500,1636046500,电气设备,3.8,6.5,5.5,3.1,6,24.9,73,2018/4/9
3097,常熟银行,601128.SS,601128,23627598000,2362759800,银行,5.7,6.5,6.3,2.4,6.1,27,73,2018/4/9
3098,宏发股份,600885.SS,600885,21502330000,21502330000,电气设备,4.7,6.5,6,6.7,7,30.9,73,2018/4/9
3099,东尼电子,603595.SS,603595,5747000000,1436750000,其他电子,5.1,4,6.6,3.3,7.2,26.2,73,2018/4/9
3100,蓝光发展,600466.SS,600466,19358075000,8004765800,房地产开发,5.8,5.6,6.1,6.5,6.7,30.7,73,2018/4/9
3101,同济堂,600090.SS,600090,13000156400,6345353700,医药商业,7.6,5.6,5.5,7.7,5.3,31.7,73,2018/4/9
3102,金证股份,600446.SS,600446,15038521000,14433385000,计算机应用,8.2,4.8,5.5,8,6.9,33.4,73,2018/4/9
3103,日月股份,603218.SS,603218,12230500000,1250500000,通用设备,8.4,6.3,5.5,3.1,5.3,28.6,73,2018/4/9
3104,国睿科技,600562.SS,600562,13141174800,8993881100,国防军工,7,7.1,5.5,8.5,6.6,34.7,73,2018/4/9
3105,百傲化学,603360.SS,603360,3393503000,848503000,化学制品,7.9,5.4,5.5,3.6,5.2,27.6,73,2018/4/9
3106,贵研铂业,600459.SS,600459,5843291600,5843291600,有色冶炼加工,6.3,3.9,6.1,6.7,6.4,29.4,73,2018/4/9
3107,长城电工,600192.SS,600192,3507479100,3507479100,电气设备,3.5,3.5,6.4,6.7,4.5,24.6,73,2018/4/9
3108,国泰君安,601211.SS,601211,1.72E+11,93470634000,证券,6.1,6.5,6.1,3.1,5.7,27.5,73,2018/4/9
3109,岱美股份,603730.SS,603730,15075600000,1773600000,汽车零部件,5,4.5,5.7,3.2,6.1,24.5,73,2018/4/9
3110,弘讯科技,603015.SS,603015,4196695800,1656468000,电气设备,8,6.2,9.9,3.1,6.3,33.5,73,2018/4/9
3111,动力源,600405.SS,600405,4393909500,4321081200,电气设备,3.3,3.1,5.5,5.7,4.6,22.2,73,2018/4/9
3112,洪都航空,600316.SS,600316,13245105000,13245105000,国防军工,7.8,4.1,5.9,8.5,5.7,32,73,2018/4/9
3113,恒生电子,600570.SS,600570,29191295000,29191295000,计算机应用,7.8,5.2,5.9,8,6.6,33.5,73,2018/4/9
3114,莱克电气,603355.SS,603355,18903140000,3143766600,白色家电,6,4.7,5,2.6,5.8,24.1,73,2018/4/9
3115,五矿资本,600390.SS,600390,50303365000,6055860900,保险及其他,5.8,4.5,5.1,6,6,27.4,73,2018/4/9
3116,长园集团,600525.SS,600525,22670928000,21436334000,电气设备,4.3,4.4,5.7,6.7,7.4,28.5,73,2018/4/9
3117,鲁抗医药,600789.SS,600789,5001549100,5001549100,化学制药,6.8,5.1,6,8.1,6.2,32.2,73,2018/4/9
3118,天通股份,600330.SS,600330,7872869300,7773329300,新材料,8.9,4.5,8.8,6.8,5.5,34.5,73,2018/4/9
3119,永悦科技,603879.SS,603879,2380320000,595080000,化学制品,9,3.2,6.3,3.6,4.7,26.8,73,2018/4/9
3120,闻泰科技,600745.SS,600745,14695363000,11145367300,通信设备,8.3,5.1,5.8,7.5,7.4,34.1,73,2018/4/9
3121,西藏天路,600326.SS,600326,9302883500,9302883500,建筑材料,3.6,2.7,6.6,6,5.8,24.7,73,2018/4/9
3122,华铁科技,603300.SS,603300,4730317800,3245590400,保险及其他,2.8,3.8,5.6,2.5,6,20.7,73,2018/4/9
3123,四方冷链,603339.SS,603339,5445377900,1471120000,通用设备,4.8,2.4,5,3.4,6.6,22.2,73,2018/4/9
3124,电魂网络,603258.SS,603258,8424000000,2106000000,传媒,3.3,4.6,5.3,2.8,5.3,21.3,73,2018/4/9
3125,亚振家居,603389.SS,603389,3507739200,877086990,家用轻工,8.2,4.8,5.5,3,4.5,26,73,2018/4/9
3126,威龙股份,603779.SS,603779,4122118000,1906752400,饮料制造,4.7,3.9,5.5,3.3,5.6,23,73,2018/4/9
3127,中国汽研,601965.SS,601965,8737125000,8737125000,交运设备服务,8.5,6.7,5.5,6.3,6,33,73,2018/4/9
3128,豫光金铅,600531.SS,600531,8918184700,7245454000,有色冶炼加工,8,5.5,6.7,6.7,5.5,32.4,73,2018/4/9
3129,三棵树,603737.SS,603737,5814000000,1757046800,化学制品,6.3,5.7,5.5,3.6,7.4,28.5,73,2018/4/9
3130,中航黑豹,600760.SS,600760,11552053700,11552053700,非汽车交运,8.4,5.8,5.7,8.5,6.5,34.9,73,2018/4/9
3131,新凤鸣,603225.SS,603225,21196420000,2721733000,化工合成材料,4.7,3.8,6.4,3,6.8,24.7,73,2018/4/9
3132,丰林集团,601996.SS,601996,5155029900,5045493100,家用轻工,5.4,3.7,5.9,6.5,5.4,26.9,73,2018/4/9
3133,云煤能源,600792.SS,600792,5315889700,5315889700,煤炭开采,4.4,6.2,4.9,5.5,4.2,25.2,73,2018/4/9
3134,人民网,603000.SS,603000,16308943000,16308943000,通信服务,3.6,5,5.5,6.3,4.7,25.1,73,2018/4/9
3135,华钰矿业,601020.SS,601020,12437711900,6678940300,有色冶炼加工,5.3,5.6,5.7,3.2,6.3,26.1,73,2018/4/9
3136,驰宏锌锗,600497.SS,600497,34565383000,34565383000,有色冶炼加工,4.6,3.9,5.8,6.7,6.8,27.8,73,2018/4/9
3137,三祥新材,603663.SS,603663,3453021000,1262982010,新材料,8.9,4.9,5.9,3.3,4.8,27.8,73,2018/4/9
3138,杭萧钢构,600477.SS,600477,17606328000,16099981000,建筑装饰,6.7,5.4,7,6.7,6.4,32.2,73,2018/4/9
3139,三维股份,603033.SS,603033,2736419000,684859000,化工合成材料,7.3,5.1,6.2,3,3.8,25.4,73,2018/4/9
3140,洛阳钼业,603993.SS,603993,1.32E+11,79276832000,有色冶炼加工,4.3,4.4,6.7,6.7,5.4,27.5,73,2018/4/9
3141,敦煌种业,600354.SS,600354,4591878100,3895878100,种植业与林业,8,5.5,7.7,8.2,5.1,34.5,73,2018/4/9
3142,海量数据,603138.SS,603138,3561506000,890376500,计算机应用,7.9,6.6,5.9,4.5,5.1,30,73,2018/4/9
3143,陕西黑猫,601015.SS,601015,7663200000,3658560000,煤炭开采,4.3,6.1,6.1,2,5.9,24.4,73,2018/4/9
3144,汇顶科技,603160.SS,603160,42005267000,4161150000,半导体及元件,7.2,5.8,5.5,4.5,6.4,29.4,73,2018/4/9
3145,牧高笛,603908.SS,603908,2756297700,689797700,纺织制造,7.1,4.6,5.5,3,6.1,26.3,73,2018/4/9
3146,君正集团,601216.SS,601216,47084137000,47084137000,基础化学,5,6.2,5.5,6.3,6,29,73,2018/4/9
3147,南京化纤,600889.SS,600889,3147460200,3147460200,化工合成材料,3.5,5.2,5.1,6.5,5,25.3,73,2018/4/9
3148,易德龙,603380.SS,603380,3264000000,816000000,电子制造,3.4,2.6,5.5,3,5.9,20.4,73,2018/4/9
3149,南山铝业,600219.SS,600219,35339213000,27076011000,有色冶炼加工,5,5.5,6.3,6.7,5.5,29,73,2018/4/9
3150,龙溪股份,600592.SS,600592,4207299100,4207299100,通用设备,5.9,2.7,5,6.9,5.2,25.7,73,2018/4/9
3151,博威合金,601137.SS,601137,7319654000,6581046400,有色冶炼加工,6.1,7.7,7.3,6.7,5.6,33.4,73,2018/4/9
3152,浙商证券,601878.SS,601878,60833335000,6083334600,证券,5.3,3.1,6.4,3.1,6.2,24.1,73,2018/4/9
3153,航天长峰,600855.SS,600855,6652245500,6622095400,计算机设备,6.4,3.7,4.8,7.9,6,28.8,73,2018/4/9
3154,禾望电气,603063.SS,603063,8706600000,1243800000,电气设备,9,2.9,5.5,3.1,4.6,25.1,73,2018/4/9
3155,三孚股份,603938.SS,603938,3519905100,880326700,化学制品,9,5,6.6,3.6,6.1,30.3,73,2018/4/9
3156,科达洁能,600499.SS,600499,12547917800,12547917800,专用设备,2.8,4.1,6,7,6.1,26,73,2018/4/9
3157,宏辉果蔬,603336.SS,603336,3284410500,821410500,农产品加工,9,3.6,6,4.5,3.9,27,73,2018/4/9
3158,花王股份,603007.SS,603007,5564028800,1391528800,建筑装饰,8.6,6.8,6.2,3.1,6.1,30.8,73,2018/4/9
3159,法拉电子,600563.SS,600563,13063500000,13063500000,半导体及元件,5.2,3.8,6.6,8,5.9,29.5,73,2018/4/9
3160,山西汾酒,600809.SS,600809,38443663000,38443663000,饮料制造,7.6,5.9,9.4,6.8,7.7,37.4,73,2018/4/9
3161,惠发股份,603536.SS,603536,2341200000,585300000,食品加工制造,8.4,5.6,6.1,3.6,5.6,29.3,73,2018/4/9
3162,奇精机械,603677.SS,603677,4278560000,1069640000,家用轻工,3.7,6.4,6.1,2.6,6.2,25,73,2018/4/9
3163,数据港,603881.SS,603881,9449016600,2362405500,计算机应用,6.9,6.9,5.9,4.5,5.9,30.1,73,2018/4/9
3164,贵航股份,600523.SS,600523,5891393500,5887507300,汽车零部件,7.8,4,6.6,6.8,5.2,30.4,73,2018/4/9
3165,上海电影,601595.SS,601595,9169425000,2603412800,传媒,5,4.2,5.5,2.8,5.1,22.6,73,2018/4/9
3166,保隆科技,603197.SS,603197,5209812600,1302667200,汽车零部件,8.9,5.2,5.5,3.2,6.5,29.3,73,2018/4/9
3167,华泰证券,601688.SS,601688,1.39E+11,1.05E+11,证券,7.4,6.5,6,6.7,6.4,33,73,2018/4/9
3168,金牌厨柜,603180.SS,603180,4786480000,1214480000,家用轻工,2.7,2.1,6.4,3,8,22.2,73,2018/4/9
3169,金种子酒,600199.SS,600199,4985301800,4985301800,饮料制造,4.8,3.7,5,6.8,4.7,25,73,2018/4/9
3170,金桥信息,603918.SS,603918,3897603500,2711101100,计算机应用,9,2.2,5.5,4.5,6.3,27.5,73,2018/4/9
3171,大连热电,600719.SS,600719,2981899100,2981899100,电力,4,5.7,5.9,6.1,5.6,27.3,73,2018/4/9
3172,安泰集团,600408.SS,600408,4077540000,4077540000,煤炭开采,5.3,3.7,5.1,5.5,5.3,24.9,73,2018/4/9
3173,北方稀土,600111.SS,600111,66739422000,66739422000,有色冶炼加工,8.1,4.6,5.7,6.7,5.7,30.8,73,2018/4/9
3174,泰晶科技,603738.SS,603738,3417683400,854933400,电子制造,5.9,5.3,5.5,3,5.7,25.4,73,2018/4/9
3175,三友化工,600409.SS,600409,25370855000,22741238000,基础化学,6.7,5,9.9,6.3,6.7,34.6,73,2018/4/9
3176,中直股份,600038.SS,600038,27151298000,27151298000,国防军工,7,6.5,6.6,8.5,6.2,34.8,73,2018/4/9
3177,五洲新春,603667.SS,603667,4519592000,1129898000,通用设备,6.4,6.1,6.5,3.4,6.2,28.6,73,2018/4/9
3178,航天电子,600879.SS,600879,25751499000,15111354000,国防军工,8.1,8.4,5.5,8.5,6.3,36.8,73,2018/4/9
3179,北方导航,600435.SS,600435,22846169000,22846169000,国防军工,8.2,6.8,5.9,8.5,5.3,34.7,73,2018/4/9
3180,百达精工,603331.SS,603331,2603602500,650900120,白色家电,9,4,6.6,2.6,5.8,28,73,2018/4/9
3181,天业股份,600807.SS,600807,8819808300,7846574100,房地产开发,4.9,3.6,5.5,6.5,5.2,25.7,73,2018/4/9
3182,平煤股份,601666.SS,601666,16858718000,16858718000,煤炭开采,5.2,3.1,7,5.5,5.5,26.3,73,2018/4/9
3183,环旭电子,601231.SS,601231,31790244000,31790244000,电子制造,3.3,7.9,7,6.5,6.6,31.3,73,2018/4/9
3184,山西焦化,600740.SS,600740,6738160000,5780128300,煤炭开采,4.2,2.1,5.8,5.5,5.7,23.3,73,2018/4/9
3185,恒为科技,603496.SS,603496,3106000000,776500000,计算机设备,8.6,5.6,5.5,4.4,5.5,29.6,73,2018/4/9
3186,华扬联众,603825.SS,603825,4825600000,1206400000,传媒,8.6,3.8,5.5,2.8,6.2,26.9,73,2018/4/9
3187,西宁特钢,600117.SS,600117,7618912100,5403488300,钢铁,5.4,3.9,5.5,4.7,5.3,24.8,73,2018/4/9
3188,中航电子,600372.SS,600372,29624304000,29624304000,国防军工,6.8,8,5.9,8.5,6.3,35.5,73,2018/4/9
3189,南威软件,603636.SS,603636,4633811000,1940662400,计算机应用,7.9,5.9,6.2,4.5,6.7,31.2,73,2018/4/9
3190,迪贝电气,603320.SS,603320,3634000000,908500000,电气设备,9,5.5,5.5,3.1,6,29.1,73,2018/4/9
3191,航天通信,600677.SS,600677,7691209700,6138150000,国防军工,8,3.3,6.4,8.5,6.2,32.4,73,2018/4/9
3192,勘设股份,603458.SS,603458,5842568000,1460642000,建筑装饰,7.6,4,7.7,3.1,6.4,28.8,73,2018/4/9
3193,中航高科,600862.SS,600862,15908621000,9025452700,国防军工,8.2,6.2,5.5,8.5,5.6,34,73,2018/4/9
3194,华脉科技,603042.SS,603042,3504720000,876180000,通信设备,8.3,4,6.5,4,5.4,28.2,73,2018/4/9
3195,鸣志电器,603728.SS,603728,6700800000,1675200000,电气设备,7.9,4.4,5.5,3.1,6.2,27.1,73,2018/4/9
3196,惠泉啤酒,600573.SS,600573,2595000000,2595000000,饮料制造,5.4,4.7,5,6.8,5.5,27.4,73,2018/4/9
3197,诚意药业,603811.SS,603811,2719584000,679896000,化学制药,7.4,4.6,6.8,4.5,5.5,28.8,73,2018/4/9
3198,杉杉股份,600884.SS,600884,22410389000,16401461000,综合,4,4.9,6,7.7,6.5,29.1,73,2018/4/9
3199,新坐标,603040.SS,603040,3821400000,955350000,通用设备,6,3.4,7.7,3.4,6.7,27.2,73,2018/4/9
3200,嘉诚国际,603535.SS,603535,4286400000,1071600000,物流,9,6.1,5.7,3.8,5.5,30.1,73,2018/4/9
3201,华鲁恒升,600426.SS,600426,18019758000,17921284000,化学制品,2.5,3.9,6.2,7.1,6.4,26.1,73,2018/4/9
3202,深圳新星,603978.SS,603978,3988800000,997200000,有色冶炼加工,8.6,2.6,6.6,3.2,5.4,26.4,73,2018/4/9
3203,能科股份,603859.SS,603859,3202392000,800598000,电气设备,3.7,2.6,5.6,3.1,4,19,73,2018/4/9
3204,江化微,603078.SS,603078,3687000000,921750000,化学制品,8.6,3,6,3.6,5.4,26.6,73,2018/4/9
3205,华正新材,603186.SS,603186,4387552000,1097312000,其他电子,4.7,4.8,6.5,4.2,6.7,26.9,73,2018/4/9
3206,华友钴业,603799.SS,603799,37551991000,17187794000,有色冶炼加工,4.4,3.7,5.6,3.2,6.9,23.8,73,2018/4/9
3207,恒立液压,601100.SS,601100,11648700000,11648700000,通用设备,2.7,6.5,7,6.9,7.3,30.4,73,2018/4/9
3208,明泰铝业,601677.SS,601677,6965426700,6482785200,有色冶炼加工,8.3,6.8,5.8,6.7,5.6,33.2,73,2018/4/9
3209,宝泰隆,601011.SS,601011,12512625000,11975022200,煤炭开采,3.8,3.7,7.5,5.5,5.4,25.9,73,2018/4/9
3210,伊力特,600197.SS,600197,9327150000,9327150000,饮料制造,5.8,4.1,5.8,6.8,6.7,29.2,73,2018/4/9
3211,广晟有色,600259.SS,600259,15123313000,12943706300,有色冶炼加工,8.2,5.1,5.6,6.7,5.4,31,73,2018/4/9
3212,联美控股,600167.SS,600167,20540273000,4924740000,电力,8,4.9,5.5,6.1,6.5,31,73,2018/4/9
3213,中文传媒,600373.SS,600373,33401266000,31077426000,传媒,3.2,5.6,5.6,6.2,5.8,26.4,73,2018/4/9
3214,新华锦,600735.SS,600735,4692383900,4692383900,贸易,2.2,4.7,6.2,6.1,5.1,24.3,73,2018/4/9
3215,节能风电,601016.SS,601016,16331351000,8785750800,电力,3.5,6,6.7,2.6,6.8,25.6,73,2018/4/9
3216,安阳钢铁,600569.SS,600569,11322127600,11322127600,钢铁,4.8,4.6,5.8,4.7,5.6,25.5,73,2018/4/9
3217,翠微股份,603123.SS,603123,4591503400,3227139200,零售,3.8,6.4,5.5,6.1,5.1,26.9,73,2018/4/9
3218,市北高新,600604.SS,600604,18901645000,7699572200,园区开发,4.6,5,6.1,6.5,4.2,26.4,73,2018/4/9
3219,多伦科技,603528.SS,603528,7471482000,2260459500,计算机应用,8.9,7.3,6,4.5,5.6,32.3,73,2018/4/9
3220,中国铝业,601600.SS,601600,1.01E+11,74088466000,有色冶炼加工,4.7,1.9,5.7,6.7,6.7,25.7,73,2018/4/9
3221,爱建集团,600643.SS,600643,20206186000,20162432000,保险及其他,6.2,4.7,6,6,6.7,29.6,73,2018/4/9
3222,宁波韵升,600366.SS,600366,10478522900,9950245000,新材料,5.2,3.7,5.5,6.8,5.3,26.5,73,2018/4/9
3223,宜宾纸业,600793.SS,600793,2897856000,2897856000,造纸,2.1,5.3,5.8,6.3,6,25.5,73,2018/4/9
3224,方大特钢,600507.SS,600507,16165073000,16165073000,钢铁,2.8,4.3,5.7,4.7,5.8,23.3,73,2018/4/9
3225,华建集团,600629.SS,600629,9089337000,7318436100,建筑装饰,6.5,6.5,5.5,6.7,6.5,31.7,73,2018/4/9
3226,怡球资源,601388.SS,601388,9863698000,9863698000,有色冶炼加工,4.7,4.2,5.5,6.7,5.5,26.6,73,2018/4/9
3227,贵广网络,600996.SS,600996,12761037700,2570400000,通信服务,5.7,5.5,5.5,2.8,5.3,24.8,73,2018/4/9
3228,石大胜华,603026.SS,603026,7110014400,4926198600,化工新材料,5.4,4,5.8,2.6,5.8,23.6,73,2018/4/9
3229,三星新材,603578.SS,603578,4424640000,1106160000,建筑材料,2.6,5.9,6.4,2.5,5,22.4,73,2018/4/9
3230,国检集团,603060.SS,603060,5770600000,1442650000,建筑装饰,4,4.1,6.1,3.1,5.8,23.1,73,2018/4/9
3231,中孚实业,600595.SS,600595,11006535300,11006535300,有色冶炼加工,4,3.7,5.5,6.7,5.3,25.2,73,2018/4/9
3232,澄星股份,600078.SS,600078,4372980900,4372980900,化学制品,5,3,6.2,7.1,4.9,26.2,73,2018/4/9
3233,至正股份,603991.SS,603991,2628849400,659549000,化工合成材料,9,5.7,5.5,3,4.7,27.9,73,2018/4/9
3234,大元泵业,603757.SS,603757,4797550000,1202250000,通用设备,3.2,2.6,6.2,3.4,6.6,22,73,2018/4/9
3235,金石资源,603505.SS,603505,5104800000,1276200000,石油矿业开采,5.3,4.2,7,2.6,5.7,24.8,73,2018/4/9
3236,振华股份,603067.SS,603067,4395600000,1098900000,基础化学,9,4.5,5.8,2.9,6.1,28.3,73,2018/4/9
3237,盛和资源,600392.SS,600392,30499403000,21258080000,有色冶炼加工,9,4.4,5.8,6.7,6.8,32.7,73,2018/4/9
3238,嘉泽新能,601619.SS,601619,17300350000,1733725500,电力,2.8,4.3,6.2,2.6,6.7,22.6,73,2018/4/9
3239,XD同济科,600846.SS,600846,7990699800,7990699800,综合,6.5,2.3,6.8,5.5,6.3,27.4,73,2018/4/9
3240,中国联通,600050.SS,600050,1.58E+11,1.58E+11,通信服务,5,3.4,7,6.3,6.3,28,73,2018/4/9
3241,保千里,600074.SS,600074,25329636000,10660692000,其他电子,4.2,5.2,3.3,7.7,5.7,26.1,73,2018/4/9
3242,中葡股份,600084.SS,600084,8450425800,7506492700,饮料制造,8.2,3.8,5.5,6.8,4.3,28.6,73,2018/4/9
3243,同方股份,600100.SS,600100,41109278000,30484627000,计算机设备,6.3,4.8,4,7.9,5.5,28.5,73,2018/4/9
3244,当代明诚,600136.SS,600136,8179788900,4608784200,传媒,5.2,7.6,5.7,6.2,6,30.7,73,2018/4/9
3245,商赢环球,600146.SS,600146,16792028000,7146000000,服装家纺,9,5.2,5.6,6.7,5.7,32.2,73,2018/4/9
3246,S佳通,600182.SS,600182,7874400000,3937200000,化工合成材料,5,3.2,1.1,6.5,5.3,21.1,73,2018/4/9
3247,创兴资源,600193.SS,600193,2879775200,2879775200,贸易,2.4,3.6,6.6,5.1,4.9,22.6,73,2018/4/9
3248,罗顿发展,600209.SS,600209,5830068300,5661861500,建筑装饰,7.8,2.3,6.4,6.7,5.1,28.3,73,2018/4/9
3249,云南城投,600239.SS,600239,8381685700,8381685700,房地产开发,6.1,5.8,5.7,6.5,6,30.1,73,2018/4/9
3250,延长化建,600248.SS,600248,3411509600,3366137000,建筑装饰,2.2,6.8,6,6.7,5.9,27.6,73,2018/4/9
3251,鑫科材料,600255.SS,600255,7149158000,7149158000,有色冶炼加工,2.4,3.5,5.5,6.7,5,23.1,73,2018/4/9
3252,亿利洁能,600277.SS,600277,21445901000,16361486000,综合,5.5,6,5.6,5.5,7.1,29.7,73,2018/4/9
3253,兰太实业,600328.SS,600328,5514811200,5514811200,基础化学,4.1,3.8,6.4,6.3,6.7,27.3,73,2018/4/9
3254,旭光股份,600353.SS,600353,4110523200,4110523200,电气设备,6.1,3.6,6,6.7,4.7,27.1,73,2018/4/9
3255,国旅联合,600358.SS,600358,3534556600,3024000000,景点及旅游,4.4,3.8,5.6,6.2,5,25,73,2018/4/9
3256,江山股份,600389.SS,600389,6251850000,6251850000,化学制品,2.3,2.8,9.9,7.1,6,28.1,73,2018/4/9
3257,九有股份,600462.SS,600462,2951803400,2951803400,造纸,3.4,4.3,5.5,6.8,5.8,25.8,73,2018/4/9
3258,百利电气,600468.SS,600468,5272237900,5189801300,电气设备,2.9,4.3,5,6.7,4.8,23.7,73,2018/4/9
3259,信威集团,600485.SS,600485,42657407000,23802756000,通信设备,2.2,5.6,5.5,6.5,4.2,24,73,2018/4/9
3260,鹏欣资源,600490.SS,600490,14881612000,11698890000,有色冶炼加工,2,2.9,6.3,6.7,6.3,24.2,73,2018/4/9
3261,老白干酒,600559.SS,600559,9873876300,7889000000,饮料制造,5.7,5.4,5.5,6.8,6.8,30.2,73,2018/4/9
3262,天华院,600579.SS,600579,6015817800,5433415800,专用设备,4.9,4.2,4.9,7,5.8,26.8,73,2018/4/9
3263,八一钢铁,600581.SS,600581,10071139000,10071139000,钢铁,4.8,2.3,6.4,4.7,7,25.2,73,2018/4/9
3264,用友网络,600588.SS,600588,30133603000,29656594000,计算机应用,5.2,4.4,5.9,8,6.2,29.7,73,2018/4/9
3265,金杯汽车,600609.SS,600609,8828750400,8828750400,汽车整车,4.7,3.9,6.6,5.9,4.8,25.9,73,2018/4/9
3266,申华控股,600653.SS,600653,6345199800,5693199800,交运设备服务,7,3.9,5.4,6.3,4.6,27.2,73,2018/4/9
3267,豫园商城,600655.SS,600655,16270485000,16270485000,零售,7.9,5.1,6.3,6.1,5.3,30.7,73,2018/4/9
3268,奥瑞德,600666.SS,600666,21355477000,13828083000,光学光电子,7,7,5.3,6.8,4.5,30.6,73,2018/4/9
3269,东阳光科,600673.SS,600673,17998091000,17914564000,有色冶炼加工,7.8,6,6.3,6.7,6.7,33.5,73,2018/4/9
3270,工大高新,600701.SS,600701,11526950300,5556430800,综合,7.7,4.7,5.7,7,6.4,31.5,73,2018/4/9
3271,文投控股,600715.SS,600715,41678558000,10078064600,传媒,5.2,4.7,5.8,6.2,4.7,26.6,73,2018/4/9
3272,国电电力,600795.SS,600795,68579888000,68579888000,电力,3.2,3.1,4.9,6.1,6.9,24.2,73,2018/4/9
3273,新华传媒,600825.SS,600825,7606783500,7606783500,传媒,4.7,3.4,5.5,6.2,4.5,24.3,73,2018/4/9
3274,王府井,600859.SS,600859,12482105600,9673704100,零售,5.2,6.1,6.1,6.1,6.2,29.7,73,2018/4/9
3275,厦华电子,600870.SS,600870,3944925500,3944925500,视听器材,3,5,5.4,7.6,5.7,26.7,73,2018/4/9
3276,石化油服,600871.SS,600871,45256515000,9018666700,采掘服务,3.8,2.4,5.6,6.2,5.4,23.4,73,2018/4/9
3277,中房股份,600890.SS,600890,6527526800,6527526800,房地产开发,8.1,3.5,5.7,6.5,4.1,27.9,73,2018/4/9
3278,江苏有线,600959.SS,600959,41059480000,14757605000,通信服务,5.8,5.5,5.7,2.8,5.2,25,73,2018/4/9
3279,新五丰,600975.SS,600975,4261971600,3060743200,养殖业,7.8,5.5,4.7,6.9,5.2,30.1,73,2018/4/9
3280,雷鸣科化,600985.SS,600985,3709932200,3248884600,化学制品,1.9,4.5,6,7.1,5.6,25.1,73,2018/4/9
3281,玉龙股份,601028.SS,601028,6577416400,6577416400,通用设备,3.4,3.9,5.6,6.9,6.1,25.9,73,2018/4/9
3282,西部黄金,601069.SS,601069,16701360000,4982835000,有色冶炼加工,8.2,7.3,5.7,3.2,4.8,29.2,73,2018/4/9
3283,中国神华,601088.SS,601088,3.84E+11,3.19E+11,煤炭开采,5.3,5.8,6.6,5.5,6.2,29.4,73,2018/4/9
3284,海尔施,601206.SS,601206,--,--,生物制品,3.4,2.3,5,4.4,6.1,21.2,73,2018/4/9
3285,江南嘉捷,601313.SS,601313,3491233700,3491233700,专用设备,8.6,6.7,5.4,6.5,5.3,32.5,73,2018/4/9
